,Symbol,Strategy,開倉放向,開倉時間,關倉時間,open_bb_high,open_bb_mid,open_bb_low,open_kt_high,open_kt_low,open_kdj,close_bb_high,close_bb_mid,close_bb_low,close_kt_high,close_kt_low,close_kdj,開倉價格,平倉價格,止損價格,倉位總數量,倉位總金額,平倉數量,剩餘倉位,開倉原因,平倉原因,實際收益,收益率,帳戶總金額
52,BTCUSDT,Bollinger,空,2023-05-12 09:15:00,2023-05-12 09:30:00,27062.37009321056,26963.670000000002,26864.969906789443,27107.129313216537,26818.485726502688,49.36192707417334,27063.997132424545,26960.405,26856.812867575452,27094.436045291153,26817.596609692908,41.77088091507758,26872.6,26891.5,27090.0,-35.59727423766513,956591.31167908,35.59727423766513,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-672.7884830919228,-0.06999999999999999%,1006265.4343369923
53,BTCUSDT,Bollinger,空,2023-05-12 20:45:00,2023-05-12 22:00:00,26425.367912677604,26348.015000000003,26270.662087322402,26491.384490608507,26253.924758785564,78.95623517331475,26471.919741016703,26379.829999999998,26287.740258983293,26540.404860901144,26257.877369218877,84.37497436339652,26397.2,26510.1,26469.9,-36.214021975023485,955948.78087909,36.214021975023485,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-4088.5630809800723,-0.43%,1002173.3115285884
54,BTCUSDT,Bollinger,空,2023-05-13 10:00:00,2023-05-13 11:30:00,26898.37306783341,26767.53,26636.686932166587,26875.592332095133,26581.29866293433,67.53241179565805,26901.18686806551,26778.82,26656.45313193449,26872.168125490483,26645.689874538773,58.49992589611146,26786.5,26844.4,26831.0,-35.54308950211569,952074.966948422,35.54308950211569,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-2057.9448821725505,-0.22%,1000126.2308530083
55,BTCUSDT,Bollinger,多,2023-05-14 20:30:00,2023-05-14 22:00:00,26861.5193283042,26812.595,26763.670671695803,26856.00769348235,26751.73668401146,38.22887254206991,26890.794816669277,26820.909999999996,26751.025183330716,26898.174090747973,26762.753220491784,79.79467122515877,26794.3,26870.0,26736.5,35.45965159443819,950116.5427168552,35.45965159443819,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,2684.295625698997,0.27999999999999997%,1002806.9721697571
56,BTCUSDT,Bollinger,多,2023-05-15 04:45:00,2023-05-15 05:00:00,27031.472600775927,26922.35,26813.22739922407,26996.882883926948,26813.869330896407,31.773246775623576,27008.277818207123,26916.129999999997,26823.98218179287,26996.60356164819,26818.019870811033,33.39503853150069,26927.7,26925.7,26886.8,35.378560177600306,952663.2548943678,35.378560177600306,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,-70.75712035520061,-0.01%,1002732.6690842425
57,BTCUSDT,Bollinger,空,2023-05-16 16:30:00,2023-05-16 19:15:00,27249.469160798857,27117.379999999997,26985.290839201138,27239.06262257675,27039.044385336994,70.06677293785174,27273.196366226664,27119.57,26965.943633773335,27192.669824413017,26995.468250717422,21.76100863259036,27181.7,27041.2,27219.6,-35.0456151231618,952599.3965932472,35.0456151231618,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,4923.908924804233,0.52%,1007660.1158650643
58,BTCUSDT,Bollinger,多,2023-05-16 22:15:00,2023-05-17 03:45:00,27135.173590010938,27045.590000000004,26956.00640998907,27182.81631330961,26914.784623572094,22.19085176953506,27085.399602206584,27018.625,26951.850397793416,27124.25405825391,26903.715381034253,14.95782026866351,26985.7,26917.9,26932.0,35.473495594770974,957277.1100718111,35.473495594770974,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-2405.1030013254463,-0.25%,1005255.0128637388
59,BTCUSDT,Bollinger,空,2023-05-17 10:15:00,2023-05-17 14:45:00,27173.94085400981,27046.615,26919.289145990195,27166.06421377804,26967.15445667913,60.07360500315562,27161.23634136823,27043.034999999996,26924.833658631764,27087.260513506833,26950.8175672322,22.065295065577185,27108.8,26985.9,27170.1,-35.22812747965797,954992.262220552,35.22812747965797,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,4329.536867249888,0.44999999999999996%,1009584.5497309888
60,BTCUSDT,Bollinger,空,2023-05-18 06:15:00,2023-05-18 06:30:00,27529.15662448925,27261.51,26993.863375510748,27386.504441186495,27093.816061286692,75.61344389940345,27504.158519620494,27279.445,27054.731480379505,27384.246875359207,27107.947864973674,71.21020243242793,27320.1,27302.5,27356.7,-35.1062156523746,959105.3222444393,35.1062156523746,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,617.8693954817419,0.06%,1010202.4191264705
61,BTCUSDT,Bollinger,空,2023-05-18 08:00:00,2023-05-18 08:15:00,27421.764221517395,27353.555,27285.345778482606,27416.63687984642,27192.265658615423,71.32250384079964,27425.83836975084,27357.23,27288.62163024916,27430.795272242,27195.16416731872,73.5624488512787,27369.0,27394.0,27424.0,-35.065060223633814,959695.6332606339,35.065060223633814,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-876.6265055908453,-0.09%,1009329.3032424448
62,BTCUSDT,Bollinger,空,2023-05-18 20:15:00,2023-05-18 20:30:00,27417.177109286542,27366.684999999998,27316.192890713453,27457.892796877197,27247.453877949425,57.549699167565194,27425.34827863696,27363.77,27302.19172136304,27455.074435269842,27236.963032430434,34.26213313249713,27317.4,27282.8,27466.0,-35.100930881454445,958866.1692610438,35.100930881454445,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,1214.4922084984005,0.13%,1010547.3019569656
63,BTCUSDT,Bollinger,多,2023-05-18 21:30:00,2023-05-18 23:15:00,27467.164200101673,27332.585,27198.005799898325,27417.33571803313,27187.73646705522,16.062967932990325,27444.5182977055,27277.825,27111.1317022945,27424.233127734944,27083.407330606,26.005728280345423,27246.5,27107.3,27178.1,35.23473735883695,960023.271447551,35.23473735883695,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-4904.675440350129,-0.51%,1005646.1366097035
64,BTCUSDT,Bollinger,空,2023-05-21 02:30:00,2023-05-21 08:30:00,27111.939311236118,26951.870000000003,26791.800688763888,27050.425423343735,26898.535391075126,69.37734473545365,27100.035456882135,27042.059999999998,26984.08454311786,27103.054054266922,26989.831026179305,83.26359985437537,27049.1,27099.9,27097.5,-35.31961617130398,955363.8297792183,35.31961617130398,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1794.236501502345,-0.19%,1003851.900108201
65,BTCUSDT,Bollinger,多,2023-05-22 21:00:00,2023-05-22 22:00:00,26879.952683940286,26811.605,26743.257316059713,26865.674194676412,26721.886659120795,21.06993137648869,26961.97051980199,26825.859999999997,26689.749480198003,26971.608846233947,26693.865019221834,56.1506785957738,26755.9,26871.4,26690.0,35.64282830101977,953655.9497392549,35.64282830101977,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,4116.746668767783,0.43%,1007965.1148153518
66,BTCUSDT,Bollinger,空,2023-05-23 14:15:00,2023-05-23 18:15:00,27560.46461697278,27257.059999999998,26953.655383027217,27379.12514523729,27139.383080426225,74.57868110817233,27382.12485955163,27302.025,27221.925140448373,27354.405451981016,27203.868094806792,27.426425911420374,27348.0,27307.3,27400.0,-35.01402197622844,957563.4730058954,35.01402197622844,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,1425.070694432523,0.15%,1009386.6212269543
67,BTCUSDT,Bollinger,多,2023-05-24 03:00:00,2023-05-24 08:00:00,27366.254160788478,27237.204999999998,27108.15583921152,27305.81457337503,27123.92819662421,30.37727768258158,27230.75296552235,27194.079999999998,27157.407034477645,27257.663386708024,27144.59782963401,73.84003540597354,27168.0,27194.7,27080.0,35.29583665214982,958917.2901656064,35.29583665214982,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,942.398838612426,0.1%,1010329.0200655666
68,BTCUSDT,Bollinger,多,2023-05-24 11:45:00,2023-05-24 15:45:00,27391.340425582028,27115.395,26839.449574417973,27198.75382074043,26940.214824491377,15.830051463434053,26948.773856269418,26766.695,26584.616143730582,26903.763073886705,26687.647369128255,15.855379253282074,26770.0,26664.2,26687.0,35.85403694666748,959812.5690622884,35.85403694666748,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-3793.357108957393,-0.4%,1006535.6629566094
69,BTCUSDT,Bollinger,多,2023-05-24 16:00:00,2023-05-24 21:30:00,26854.985935425568,26746.920000000002,26638.854064574436,26892.56182875464,26679.628572068417,19.917163576160654,26782.847364707977,26711.129999999997,26639.412635292018,26782.4927398406,26628.31817640696,5.2935222363793315,26694.8,26620.6,26650.0,35.82004284762496,956208.8798087788,35.82004284762496,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-2657.847179293798,-0.27999999999999997%,1003877.8157773156
70,BTCUSDT,Bollinger,多,2023-05-24 23:15:00,2023-05-25 05:30:00,26947.38988253414,26554.405,26161.42011746586,26681.81103733878,26306.612418714514,27.539176876648952,26431.871559209434,26294.75,26157.628440790566,26473.35169389231,26193.652869253845,69.45161868265546,26305.4,26367.0,26131.5,36.2544317095547,953687.3278925203,36.2544317095547,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,2233.272993308517,0.22999999999999998%,1006114.670774909
71,BTCUSDT,Bollinger,多,2023-05-25 09:30:00,2023-05-25 09:45:00,26517.24970171445,26298.5,26079.75029828555,26424.281824135433,26081.618765870553,35.33154519498017,26512.9135465397,26284.734999999997,26056.556453460293,26409.621650408248,26070.136026263834,46.099630057634684,26088.9,26115.7,25933.4,36.63648114965181,955805.493065151,36.63648114965181,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,981.8576948106418,0.1%,1007092.9030265488
72,BTCUSDT,Bollinger,多,2023-05-26 14:15:00,2023-05-26 16:30:00,26443.764855449084,26397.415,26351.065144550917,26460.764833053636,26334.385078556417,29.660117807859848,26514.75877110606,26420.04,26325.321228893943,26508.623518995697,26364.409395251412,70.71967259529174,26384.2,26467.0,26356.4,36.26165574129638,956734.777409512,36.26165574129638,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,3002.465095379314,0.31%,1010091.704473813
73,BTCUSDT,Bollinger,空,2023-05-26 22:30:00,2023-05-27 09:15:00,26689.177177457834,26490.434999999998,26291.69282254216,26662.03228711065,26384.756519481223,75.21983361635483,26770.563624034963,26697.125,26623.686375965037,26740.763842750795,26631.682468277377,25.361522058263773,26753.9,26675.0,26925.0,-35.86731519918283,959590.5641074177,35.86731519918283,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,2829.931169215578,0.29%,1012925.2618086025
74,BTCUSDT,Bollinger,空,2023-05-27 13:00:00,2023-05-27 13:15:00,26782.21244128279,26704.24,26626.267558717213,26768.305157295305,26672.664051312087,76.6693168057925,26782.3434431578,26708.340000000004,26634.33655684221,26767.52371374337,26675.048427377606,68.91008716313658,26736.9,26728.9,26753.5,-35.9906720195001,962278.9987181723,35.9906720195001,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,287.9253761560008,0.03%,1013213.1871847586
75,BTCUSDT,Bollinger,空,2023-05-28 02:45:00,2023-05-28 03:00:00,26763.159934708452,26681.025,26598.89006529155,26775.21210310318,26619.91146466138,52.25668463259041,26768.046594391668,26684.784999999996,26601.523405608325,26776.84904566478,26623.824658503156,55.5691139197931,26689.5,26726.7,26796.1,-36.06483927482795,962552.5278255206,36.06483927482795,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-1341.612021023626,-0.13999999999999999%,1011871.5751637351
76,BTCUSDT,Bollinger,空,2023-05-30 07:45:00,2023-05-30 10:45:00,27773.478742460014,27673.075,27572.671257539987,27790.158876085505,27591.43001214728,73.39403272560807,27827.04381798532,27713.329999999998,27599.616182014677,27814.933457067822,27629.39200853259,86.56163851720089,27722.1,27770.0,27763.8,-34.67551146578175,961277.9964055483,34.67551146578175,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1660.9569992109964,-0.16999999999999998%,1010210.6181645242
77,BTCUSDT,Bollinger,空,2023-05-30 11:30:00,2023-05-30 16:15:00,27839.79137611847,27744.45,27649.10862388153,27845.467463775858,27649.71663821672,72.70548833223313,27834.792030968998,27761.23,27687.667969031,27830.952258434398,27677.781680477816,41.030556305230945,27824.5,27785.9,27865.9,-34.49107057027831,959696.7930827088,34.49107057027831,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,1331.3553240126926,0.13999999999999999%,1011538.5059373904
78,BTCUSDT,Bollinger,空,2023-05-31 21:45:00,2023-05-31 22:30:00,27168.31104420792,27100.855,27033.39895579208,27234.255572332597,27018.095852118287,62.65301023624167,27204.267374949817,27080.690000000002,26957.112625050187,27227.985343983295,26943.02331818155,23.639513006457705,27103.9,26980.0,27219.6,-35.454613689868125,960958.3039888167,35.454613689868125,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,4392.826636174712,0.45999999999999996%,1015927.8834665082
79,BTCUSDT,Bollinger,空,2023-06-01 08:30:00,2023-06-01 09:00:00,27284.663586817816,27130.04,26975.416413182185,27274.113658580038,27014.013253539804,30.251149289745598,27277.384622303,27136.795000000002,26996.205377697002,27265.597802148284,27002.662096435077,21.167934092525968,27099.9,27116.0,27286.4,-35.61383950838132,965131.489293183,35.61383950838132,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-573.3828160848874,-0.06%,1015354.5006504233
80,BTCUSDT,Bollinger,空,2023-06-01 18:00:00,2023-06-01 18:15:00,26942.168575482166,26845.54,26748.911424517835,26942.752958223788,26795.524391562878,65.50070549976891,26945.450440041117,26848.3,26751.14955995888,26948.20505744057,26791.96968760451,63.40346466193759,26874.5,26879.1,26903.5,-35.89226871636317,964586.775617902,35.89226871636317,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-165.10443609521835,-0.02%,1015189.3962143281
81,BTCUSDT,Bollinger,多,2023-06-03 12:30:00,2023-06-03 14:45:00,27210.298900383183,27148.46,27086.621099616816,27195.967310701508,27094.30476542711,27.908609163107563,27182.253408940393,27144.135,27106.016591059604,27199.04819588495,27110.246731619132,79.69500627277506,27141.6,27169.4,27099.7,35.533274619168054,964429.9264036117,35.533274619168054,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,987.8250344129754,0.1%,1016177.2212487409
82,BTCUSDT,Bollinger,空,2023-06-03 22:45:00,2023-06-03 23:15:00,27181.53835296156,27147.629999999997,27113.721647038434,27189.99971163468,27118.430708942025,70.45536677387034,27200.996684140355,27152.670000000002,27104.34331585965,27213.24670272136,27106.09883430402,86.9383300580952,27158.2,27229.9,27172.2,-35.546109837408366,965368.360186304,35.546109837408366,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-2548.656075342206,-0.26%,1013628.5651733988
83,BTCUSDT,Bollinger,空,2023-06-04 11:15:00,2023-06-04 14:00:00,27083.8935753345,27045.675,27007.4564246655,27108.840120828387,26990.59386811205,69.77697155045735,27080.403310945374,27046.65,27012.89668905463,27091.047660819862,27003.47441504178,87.72705300307916,27036.2,27080.7,27072.0,-35.616955671090196,962947.1369147288,35.616955671090196,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1584.9545273635138,-0.16%,1012043.6106460353
84,BTCUSDT,Bollinger,空,2023-06-04 16:15:00,2023-06-04 16:45:00,27160.957262470198,27079.059999999998,26997.162737529798,27138.3085110932,27045.056159984197,70.15904360220762,27176.029264820307,27087.82,26999.610735179693,27145.716490940238,27056.232366789784,94.27120776282237,27111.9,27144.9,27142.6,-35.46197168452722,961441.4301137336,35.46197168452722,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1170.2450655893983,-0.12%,1010873.3655804457
85,BTCUSDT,Bollinger,空,2023-06-04 19:30:00,2023-06-04 21:15:00,27242.629362916497,27170.484999999997,27098.340637083496,27217.93951226931,27118.875118619522,73.63748322249543,27235.84720416057,27192.57,27149.29279583943,27226.665526795598,27136.487242232677,76.86578133059822,27184.0,27216.0,27215.7,-35.32701947106472,960329.6973014234,35.32701947106472,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1130.4646230740711,-0.12%,1009742.9009573718
86,BTCUSDT,Bollinger,多,2023-06-05 10:00:00,2023-06-05 10:30:00,27325.317404390273,27137.54,26949.76259560973,27223.618637931213,26995.654887857054,25.760530398450285,27310.952015862757,27120.245000000003,26929.53798413725,27199.03044964437,26992.802980762805,16.660498271301506,27062.9,27013.2,27028.5,35.44554027751471,959259.1119763529,35.44554027751471,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-1761.6433517925068,-0.18%,1007984.7903075264
87,BTCUSDT,Bollinger,多,2023-06-05 19:00:00,2023-06-05 19:45:00,26846.356761384763,26778.625,26710.893238615237,26859.264860771313,26702.380184445137,41.29307763645695,26843.649201046792,26777.0,26710.350798953208,26851.179686862153,26705.275746151514,72.98276360110857,26738.5,26760.1,26647.0,35.81298692118668,957585.55079215,35.81298692118668,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,773.5605174975801,0.08%,1008758.350825024
88,BTCUSDT,Bollinger,空,2023-06-09 00:00:00,2023-06-09 09:00:00,26727.07970829662,26495.465000000004,26263.850291703387,26690.006887421998,26378.990396145575,76.08933726503878,26650.814362050904,26537.875,26424.935637949096,26584.60392468032,26434.024670524355,23.84783022647124,26668.3,26474.4,26720.7,-35.93494281665986,958323.8355175302,35.93494281665986,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,6967.785412150269,0.73%,1015729.7175358664
89,BTCUSDT,Bollinger,空,2023-06-09 14:45:00,2023-06-09 15:00:00,26545.710535857885,26467.075,26388.439464142117,26570.592520795726,26400.334717575963,74.88381464758726,26543.032030068527,26465.620000000003,26388.207969931478,26564.397995005653,26403.24093494968,64.9179121854043,26482.1,26468.2,26553.5,-36.43769359222421,964946.6454786406,36.43769359222421,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,506.4839409318369,0.05%,1016239.7949710799
90,BTCUSDT,Bollinger,空,2023-06-09 18:00:00,2023-06-09 18:15:00,26660.764384394264,26534.04,26407.315615605738,26632.45542334304,26468.55732114309,72.61483438635406,26667.596920498036,26540.284999999996,26412.973079501957,26634.76919254846,26476.16614770089,68.37550343153606,26608.8,26602.6,26659.6,-36.28227523310055,965427.8052225258,36.28227523310055,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,224.95010644524982,0.02%,1016464.7450775251
91,BTCUSDT,Bollinger,空,2023-06-09 21:15:00,2023-06-09 23:00:00,26680.642977228057,26618.1,26555.55702277194,26698.030642397796,26523.80883658972,75.72079745545088,26685.947595047943,26620.225,26554.502404952054,26713.08412037196,26508.44569342114,20.032388601448147,26673.3,26594.9,26775.0,-36.202680382247266,965644.9546397959,36.202680382247266,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,2838.2901419681066,0.29%,1019306.6634470166
92,BTCUSDT,Bollinger,空,2023-06-10 20:00:00,2023-06-10 20:15:00,25727.13939935467,25664.79,25602.440600645332,25793.067124059362,25589.35865984778,81.2754573753135,25726.143749698724,25661.989999999998,25597.836250301272,25784.636921767993,25585.214977957516,62.01342446241313,25660.0,25625.2,25718.7,-37.737386214912924,968341.3302746656,37.737386214912924,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,1313.2610402789423,0.13999999999999999%,1020619.9244872954
93,BTCUSDT,Bollinger,空,2023-06-11 02:00:00,2023-06-11 03:00:00,25994.75265310786,25699.72,25404.687346892144,25956.21883796959,25536.947887565624,82.1936273476928,25998.902226102855,25689.195,25379.487773897145,25965.9953459877,25424.699212547443,20.7219772161276,25940.4,25559.4,26033.1,-37.377700934242384,969592.5133146212,37.377700934242384,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,14240.904055946348,1.47%,1034864.6022818636
94,BTCUSDT,Bollinger,空,2023-06-12 01:30:00,2023-06-12 01:45:00,25960.286756151065,25790.625,25620.963243848935,25956.036179570125,25690.380994079445,70.12137192015382,25978.95643751798,25800.245000000003,25621.533562482025,25963.047019611065,25704.206613690923,63.29687613556234,25934.9,25932.6,26079.0,-37.90727445132892,983121.3721677704,37.90727445132892,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,87.18673123816683,0.01%,1034951.7890131018
95,BTCUSDT,Bollinger,空,2023-06-12 05:15:00,2023-06-12 05:30:00,26161.600744274314,26008.515,25855.429255725685,26125.367423353367,25887.10247155938,73.75711768513207,26161.519047898968,26012.415,25863.310952101034,26133.53719255781,25879.82128379182,58.75182020093581,26078.4,26010.9,26116.9,-37.70199861776487,983207.8007535195,37.70199861776487,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,2544.884906699129,0.26%,1037500.4646472462
96,BTCUSDT,Bollinger,空,2023-06-13 11:30:00,2023-06-13 16:30:00,26125.137280022536,25966.81,25808.482719977466,26099.435022377238,25873.94357771255,78.97989672826796,26140.214740000207,26067.09,25993.965259999793,26147.281632752078,25989.398795922643,87.08167582969372,26070.0,26154.4,26121.6,-37.80674567414711,985621.8597250151,37.80674567414711,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-3190.889334898071,-0.32%,1034305.8051124862
97,BTCUSDT,Bollinger,多,2023-06-14 02:00:00,2023-06-14 09:00:00,26103.34399353562,25894.395,25685.446006464383,26029.947923371736,25764.932511598723,29.34762730612222,25987.23746109492,25872.78,25758.32253890508,25976.067615992382,25821.06344947769,76.87802607099448,25925.8,25959.7,25788.7,37.9002424803748,982594.1064977009,37.9002424803748,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,1284.818220084761,0.13%,1035594.4040071386
98,BTCUSDT,Bollinger,多,2023-06-15 01:15:00,2023-06-15 02:00:00,26014.209675579154,25975.370000000003,25936.53032442085,26034.158596355086,25894.300952203685,24.219302550865393,26029.768638994105,25968.225,25906.681361005893,26082.748948536828,25835.399290699177,44.82802510263049,25934.2,25866.8,25870.0,37.93503110976169,983814.6838067817,37.93503110976169,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-2556.821096797993,-0.26%,1033037.5829103405
99,BTCUSDT,Bollinger,多,2023-06-15 05:00:00,2023-06-15 20:00:00,26383.802708222032,25761.645,25139.48729177797,25964.18654123279,25348.537293456255,17.648493084140966,25041.49185549925,24958.71,24875.928144500747,25069.215748524537,24856.658587588518,79.7249182316804,25098.0,24968.6,24800.0,39.10229132172998,981389.307592779,39.10229132172998,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,-5059.836497031916,-0.52%,1027981.5399164197
100,BTCUSDT,Bollinger,空,2023-06-15 22:45:00,2023-06-16 01:45:00,25101.805750554995,24980.695,24859.584249445004,25105.569108673397,24900.45857645263,69.90724499665396,25109.927868514806,25015.91,24921.892131485194,25104.431599192565,24915.559812184347,91.43716226369264,25004.4,25135.0,25056.3,-39.056424586096796,976582.4629205988,39.056424586096796,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-5100.7690509441845,-0.52%,1022880.7708654756
101,BTCUSDT,Bollinger,空,2023-06-16 02:00:00,2023-06-16 02:45:00,25124.482410515386,25023.035,24921.587589484614,25119.68097069804,24920.53983007155,81.87900660810442,25248.043890968755,25048.670000000002,24849.29610903125,25197.028957781866,24957.201737875042,102.26870414091945,25116.3,25383.3,25180.0,-38.68948580492357,971736.7323222018,38.68948580492357,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-10330.092709914594,-1.06%,1012550.6781555609
102,BTCUSDT,Bollinger,空,2023-06-16 04:15:00,2023-06-16 04:45:00,25540.020334532233,25162.18,24784.339665467767,25367.07489947528,25068.558805227563,49.50516071137878,25602.163598013838,25209.935,24817.706401986165,25442.466527688382,25075.79144827018,89.08835387464293,25224.8,25556.7,25410.0,-38.13387891070023,961919.4687466312,38.13387891070023,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-12656.634410461464,-1.32%,999890.174796519
103,BTCUSDT,Bollinger,多,2023-06-16 20:15:00,2023-06-16 21:30:00,25619.8217962253,25543.195,25466.5682037747,25598.043739137236,25462.402635109855,29.445817356865973,25624.331597320208,25545.48,25466.62840267979,25618.95129112477,25466.797580126662,46.7966104233043,25507.5,25516.3,25488.3,37.23985753432101,949895.6660566932,37.23985753432101,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,327.7107463019978,0.03%,1000217.8855428211
104,BTCUSDT,Bollinger,空,2023-06-17 05:30:00,2023-06-17 06:00:00,26548.89910042506,26294.265000000003,26039.630899574946,26367.063519717416,26095.821674335424,71.95364888339662,26452.819272362874,26330.695,26208.570727637125,26377.747008204053,26118.57397831086,75.35818983467234,26285.1,26354.0,26329.6,-36.15002382588159,950206.9912656802,36.15002382588159,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-2490.736641603294,-0.26%,997727.1489012178
